X,Y,Z,MaximumInscribedSphereRadius
24.0094871521,4.62922096252,52.4782905579,2.50159259739
23.9822788239,4.71628284454,52.5194358826,2.48005951691
23.9561233521,4.80345726013,52.5611076355,2.45739965281
23.9297218323,4.89156246185,52.6005744934,2.43552640553
23.9007015228,4.98005819321,52.6373176575,2.41563594617
23.8750610352,5.06730079651,52.6791000366,2.39653010603
23.8489284515,5.15519523621,52.7191505432,2.37821395553
23.8221244812,5.24422645569,52.7562294006,2.35997874253
23.7948932648,5.33073663712,52.7986602783,2.34237840735
23.7697925568,5.41940784454,52.8376998901,2.32581791471
23.7506732941,5.5082859993,52.8796081543,2.30837006577
23.726108551,5.59594249725,52.9211807251,2.2932965554
23.7007808685,5.68443441391,52.9604225159,2.2779208113
23.6797332764,5.77289438248,53.0022659302,2.26257323887
23.6567821503,5.86123228073,53.0434036255,2.24805638339
23.6388645172,5.95111560822,53.0835075378,2.23473270676
23.6230182648,6.04053735733,53.1256217957,2.22089357749
23.6021366119,6.128926754,53.1677246094,2.20920227695
23.5849189758,6.21999549866,53.2054786682,2.19784281334
23.5705795288,6.31079053879,53.2450485229,2.18598941763
23.5533828735,6.40161180496,53.2834243774,2.17354949514
23.5384101868,6.49074602127,53.3264465332,2.16321236484
23.5270614624,6.58106613159,53.3679733276,2.15421950036
23.5159645081,6.67336463928,53.4050941467,2.14670453264
23.4969577789,6.76368618011,53.4439277649,2.14072710145
23.4846115112,6.8540263176,53.4852561951,2.1349195014
23.4755001068,6.94650506973,53.5224914551,2.12935809933
23.4616889954,7.03928899765,53.5574035645,2.12348555845
23.4504051208,7.1302189827,53.5977134705,2.11720941478
23.4466247559,7.22306251526,53.6350479126,2.10905524218
23.4373054504,7.31575345993,53.6715736389,2.10219549731
23.4293727875,7.4098534584,53.7046661377,2.09341227411
23.4264984131,7.50381708145,53.739074707,2.08584104846
23.4203128815,7.59810304642,53.7720909119,2.07736459291
23.4190711975,7.69313430786,53.8036804199,2.06764003097
23.4197311401,7.78590488434,53.8412590027,2.06033476227
23.4172000885,7.880007267,53.875125885,2.04947137175
23.4181003571,7.9723482132,53.9136734009,2.03947730321
23.4189910889,8.06296157837,53.956161499,2.02979735411
23.4202880859,8.15530872345,53.9947853088,2.01681881799
23.4257068634,8.24529838562,54.0382881165,2.00573768953
23.4294891357,8.33645153046,54.0793190002,1.99460051833
23.4332733154,8.42517089844,54.1255722046,1.98239804161
23.4366054535,8.51650238037,54.16639328,1.97133957844
23.4349021912,8.60785579681,54.20728302,1.962659154
23.4315223694,8.69761371613,54.251335144,1.95567181953
23.4312953949,8.78726387024,54.2958602905,1.94965236983
23.4279251099,8.87763881683,54.3387718201,1.94586132424
23.4238262177,8.96646881104,54.3846893311,1.94345927921
23.4175739288,9.05519008636,54.4306030273,1.94196772112
23.4104976654,9.14636421204,54.4715270996,1.9411461077
23.4036235809,9.23566818237,54.5160751343,1.94039189037
