X,Y,Z,MaximumInscribedSphereRadius
22.4073810577,3.60331726074,31.6367168427,1.99242419582
22.3658409119,3.69244027138,31.6254692078,2.00026046142
22.3231525421,3.78387904167,31.6173305511,2.00799045788
22.2801685333,3.87315034866,31.6022014618,2.01597541867
22.2369976044,3.96293592453,31.5914020538,2.0239060466
22.1922893524,4.05132293701,31.5764808655,2.03351590573
22.1546821594,4.14237594604,31.5585632324,2.04063908797
22.1170501709,4.23170375824,31.5333194733,2.04661560597
22.0763244629,4.31905889511,31.5061683655,2.05068273057
22.0381412506,4.40766763687,31.4793128967,2.05408910968
21.9986534119,4.4969496727,31.4568824768,2.05735480611
21.9634933472,4.58776807785,31.4335384369,2.06040360467
21.9310379028,4.6794052124,31.409450531,2.06405729099
21.8967018127,4.77133226395,31.3892784119,2.06602843971
21.86668396,4.86413240433,31.3662223816,2.06785134132
21.8407974243,4.95788192749,31.3423500061,2.06847184673
21.8107185364,5.04895687103,31.3131980896,2.06709892531
21.786907196,5.14086580276,31.2813968658,2.06541984078
21.7637004852,5.2322473526,31.247795105,2.06243254541
21.7408733368,5.3235244751,31.2134819031,2.05659481293
21.7281246185,5.41823816299,31.1835079193,2.04749638851
21.7151203156,5.51172590256,31.150100708,2.03494778066
21.7062892914,5.60765266418,31.1226634979,2.02285711657
21.6976108551,5.70098114014,31.0873908997,2.01359589641
21.6834983826,5.79398298264,31.0531196594,2.00376249802
21.6725063324,5.88765192032,31.0195636749,1.99461914108
21.6632232666,5.98016119003,30.9823360443,1.9872602352
21.6509628296,6.07410001755,30.9498119354,1.97957795586
21.6427001953,6.16948461533,30.9203491211,1.97312188898
21.6349468231,6.26599359512,30.8948535919,1.969826209
21.6222286224,6.36313867569,30.8736019135,1.96867550604
21.6091976166,6.45979309082,30.8506889343,1.96752480308
21.5992679596,6.55523824692,30.8221111298,1.96803907532
21.5874328613,6.65117406845,30.795375824,1.97145945218
21.5743846893,6.74803113937,30.772605896,1.97487982905
21.5615329742,6.84585952759,30.7547855377,1.97830020592
21.5502586365,6.94469881058,30.7428379059,1.98315683881
21.5403862,7.04400920868,30.7338733673,1.99100647171
21.5293750763,7.14239931107,30.7193660736,1.99997122989
21.5170936584,7.24019289017,30.701385498,2.01018643296
21.50532341,7.33900547028,30.6901912689,2.02012205105
21.4955310822,7.43801784515,30.6788539886,2.02909985211
21.4886875153,7.53741312027,30.6683959961,2.03753260276
