X,Y,Z,MaximumInscribedSphereRadius
6.47000169754,2.65420174599,50.5738601685,2.02383217955
6.50983333588,2.7373149395,50.535533905,2.023721835
6.5465054512,2.82192182541,50.4961891174,2.02472177013
6.59041690826,2.90342617035,50.4582214355,2.0268599478
6.63290452957,2.98383998871,50.4166488647,2.03075344142
6.66882181168,3.06325554848,50.3673362732,2.03637222418
6.69664907455,3.14441728592,50.315788269,2.04022194974
6.72934246063,3.2237842083,50.2633857727,2.04355976155
6.78250074387,3.29503393173,50.2176513672,2.04574340398
6.8267583847,3.36775350571,50.1651306152,2.0487021154
6.87515974045,3.43874716759,50.1137695312,2.04917168536
6.91928625107,3.50702357292,50.0553321838,2.04922747752
6.96136951447,3.57780194283,49.9984359741,2.04891905626
7.00581741333,3.648406744,49.9432182312,2.04786898524
7.05521535873,3.71614837646,49.8885879517,2.04570777865
7.10246181488,3.78552651405,49.8342437744,2.04250157766
7.14764070511,3.855448246,49.7787094116,2.04025838014
7.19499492645,3.92579245567,49.7255210876,2.03935950965
7.2477645874,3.99315476418,49.673789978,2.03760995408
7.30078315735,4.05798101425,49.6190109253,2.03725767534
7.35570001602,4.12002420425,49.5629386902,2.03366078491
7.40744543076,4.18404960632,49.506149292,2.03024355204
7.46552658081,4.24243545532,49.4493179321,2.02323028603
7.52636766434,4.29799318314,49.3924446106,2.01564270091
7.59174251556,4.35206747055,49.3394355774,2.00634975481
7.65201663971,4.40507984161,49.2796592712,1.99803825001
7.71766042709,4.45381450653,49.2219467163,1.99037747078
7.79342079163,4.49787569046,49.1737365723,1.97662386933
7.86843252182,4.54155349731,49.1240768433,1.96420229188
7.93932437897,4.58354043961,49.0672416687,1.95349040157
8.00668239594,4.62749481201,49.0077171326,1.94310489097
8.06659412384,4.67201757431,48.9410934448,1.93634116827
8.13069343567,4.71189069748,48.87550354,1.92990191205
8.20182609558,4.74670219421,48.8142967224,1.92222582472
8.26821231842,4.78410863876,48.7494773865,1.91335526768
8.33578968048,4.81737613678,48.6835823059,1.9050952326
8.40818691254,4.84853744507,48.6219902039,1.89777456082
8.48210334778,4.87532138824,48.5599212646,1.89032626928
8.55777931213,4.89594221115,48.4978523254,1.88218720276
8.63819503784,4.91247606277,48.4406242371,1.86962641958
8.71838855743,4.92654132843,48.3823776245,1.85965638067
8.79780101776,4.93506193161,48.3220214844,1.84987173467
8.87248325348,4.94225072861,48.2558250427,1.84205140353
8.94532108307,4.9518122673,48.187877655,1.83377476288
9.02110004425,4.95590209961,48.1225357056,1.82568680822
9.09683609009,4.95750379562,48.0571250916,1.82082907301
9.17065048218,4.9544262886,47.9896583557,1.81772229296
9.244181633,4.95230340958,47.9218482971,1.81482848727
9.31801509857,4.95145702362,47.8542900085,1.81178583756
9.39035987854,4.94751262665,47.7852287292,1.80880479959
9.45995140076,4.9419465065,47.7134590149,1.81076101425
9.5269651413,4.93305492401,47.6396522522,1.81349689935
9.59527111053,4.91923141479,47.5678405762,1.81825003641
9.66592407227,4.90893697739,47.4977531433,1.82136609516
9.73482608795,4.89717626572,47.4261436462,1.82575644818
9.80199337006,4.88559150696,47.3528556824,1.83167428737
9.86756515503,4.86904525757,47.2790565491,1.84017268683
9.93376350403,4.84725189209,47.2072219849,1.85129251742
10.0008077621,4.82604646683,47.1360359192,1.8633187451
10.0631113052,4.80552816391,47.0600891113,1.87613330527
10.1306152344,4.7791800499,46.9916572571,1.8889745651
10.201546669,4.74745464325,46.9286079407,1.90172619942
10.2771368027,4.71403074265,46.872127533,1.91245774629
10.3479824066,4.68373298645,46.808429718,1.92345938241
10.4145078659,4.65368556976,46.7399024963,1.93465603713
10.4790296555,4.62596178055,46.6685791016,1.94449198942
10.5448598862,4.60474061966,46.5962104797,1.95216168286
10.6139955521,4.58141183853,46.5277023315,1.95584172232
10.690205574,4.56391906738,46.4652137756,1.95715331781
10.7647151947,4.54438209534,46.4012718201,1.95683497498
10.8442220688,4.52649736404,46.3431167603,1.95613935937
10.922369957,4.51158046722,46.2825164795,1.95557495521
10.9981451035,4.49710178375,46.2187767029,1.95576997036
11.0691041946,4.47967910767,46.151134491,1.95863086146
11.1328048706,4.45767021179,46.0771903992,1.96278517402
11.1988296509,4.43140411377,46.0069274902,1.96556985607
11.2708644867,4.4058508873,45.942150116,1.96686956886
11.3376913071,4.37281370163,45.8754119873,1.96759837188
11.415178299,4.34248065948,45.819568634,1.96350174105
11.4933767319,4.30889511108,45.7670669556,1.96074159951
11.5720310211,4.2735490799,45.7163200378,1.95879056226
11.6518335342,4.24187707901,45.6648750305,1.9572751672
11.7324590683,4.20845127106,45.6159286499,1.95800598751
11.8127613068,4.17697620392,45.5651321411,1.95856414853
11.8928546906,4.14321947098,45.5155792236,1.95958684469
11.973320961,4.1072177887,45.4682426453,1.9617060327
12.054318428,4.07262945175,45.4207382202,1.96366079863
12.1348371506,4.03337430954,45.3761444092,1.96919557707
12.2166042328,3.99466276169,45.333316803,1.97477982451
12.2985839844,3.95990610123,45.2876472473,1.98206624269
12.3799753189,3.92078137398,45.2445335388,1.98996390546
12.4632539749,3.88525557518,45.201915741,1.99635061149
12.547586441,3.84996509552,45.1611595154,2.00188937316
12.6279277802,3.81111168861,45.1159095764,2.00620681546
12.7085018158,3.76863098145,45.0744476318,2.0098761795
12.7910795212,3.72910046577,45.0339622498,2.0128805272
12.8748540878,3.69390201569,44.9918899536,2.01621954929
12.9577026367,3.65773463249,44.9490203857,2.01998891215
13.0414628983,3.62283611298,44.9068527222,2.02274129152
13.1252613068,3.58809113503,44.8645706177,2.0265661407
13.2073698044,3.54994916916,44.8218994141,2.03232747383
13.2898902893,3.5144162178,44.7778930664,2.03838285397
13.3725128174,3.48000144958,44.7330627441,2.04516716882
13.4543476105,3.44086766243,44.6908378601,2.05261080335
13.5378017426,3.40388274193,44.6497917175,2.0597995329
13.6224956512,3.37000226974,44.6084899902,2.06698826245
13.7080907822,3.33902168274,44.566822052,2.07563167631
13.7942371368,3.30630207062,44.5273666382,2.08430090358
13.8785047531,3.2651386261,44.4925918579,2.09018035883
