X,Y,Z,MaximumInscribedSphereRadius
47.9668960571,3.60240912437,46.6535949707,1.8738097503
48.0116424561,3.70232367516,46.653213501,1.87425228115
48.0448150635,3.79155635834,46.6514205933,1.87431311175
48.0718154907,3.87923431396,46.6518249512,1.8738955602
48.1009788513,3.97712039948,46.6546821594,1.87323861651
48.1309356689,4.07493591309,46.657699585,1.87129698768
48.1598434448,4.17032241821,46.657699585,1.8687919233
48.1848640442,4.26739501953,46.657371521,1.8682238638
48.2038993835,4.36544513702,46.6648902893,1.86576401722
48.2247810364,4.46317434311,46.6659317017,1.86452928131
48.2517814636,4.559633255,46.6624946594,1.86418043579
48.2804222107,4.65551757812,46.6626014709,1.86040084054
48.3054618835,4.75243520737,46.6576766968,1.85567722092
48.3288841248,4.84911775589,46.6468887329,1.85099792725
48.3540115356,4.94472837448,46.6311531067,1.84690290218
48.381565094,5.03931236267,46.613571167,1.83711472628
48.4102249146,5.13447761536,46.6015892029,1.82742382382
48.4354858398,5.23036384583,46.5880699158,1.81929446975
48.4609794617,5.3251247406,46.5684013367,1.81123645956
48.4868049622,5.42053031921,46.5527305603,1.80389443587
48.5072517395,5.51734685898,46.5378608704,1.79745159719
48.5330543518,5.61242723465,46.5200691223,1.79080930981
48.5560951233,5.70850944519,46.5044288635,1.78503508512
48.5785980225,5.80369091034,46.4829063416,1.78123194192
48.5996284485,5.89948701859,46.463054657,1.77759286351
48.6202087402,5.99607849121,46.4464912415,1.77464440764
48.6390647888,6.09170293808,46.4239006042,1.7720429092
48.6569519043,6.18777227402,46.402141571,1.76956874838
48.6721992493,6.28526163101,46.385017395,1.76760617167
48.6836547852,6.38288545609,46.3654136658,1.76634161288
48.6935539246,6.47830867767,46.3371238708,1.76467641696
48.7056388855,6.5728225708,46.3064422607,1.76250606142
48.7159576416,6.66918516159,46.281414032,1.76054212246
48.7242889404,6.76506662369,46.2537612915,1.75956713262
48.7318153381,6.85824012756,46.2180480957,1.75890309015
48.7379951477,6.95083808899,46.1804656982,1.75829649074
48.7427253723,7.04557609558,46.1484870911,1.75802642268
48.7468147278,7.13972759247,46.1147270203,1.75770491992
48.7517127991,7.23071622849,46.0733566284,1.7557944714
48.7604866028,7.32277774811,46.0348815918,1.75267331205
48.7663116455,7.41316413879,45.9922637939,1.75038172442
48.7697601318,7.50373601913,45.9498100281,1.74874250195
48.7710876465,7.59445095062,45.9075508118,1.74659111029
48.7705459595,7.68443727493,45.8636207581,1.74442401819
48.7695159912,7.77536725998,45.8217506409,1.73957239254
48.7647018433,7.86597967148,45.7795257568,1.73539361099
48.7518959045,7.95504283905,45.7356758118,1.73350317325
48.7414588928,8.04371261597,45.6904182434,1.73202394105
48.7301139832,8.13377285004,45.648311615,1.7285742393
48.7163276672,8.22223186493,45.6034622192,1.72577398636
48.702255249,8.30944442749,45.5564689636,1.72285015358
48.6930160522,8.39652252197,45.5079307556,1.71999463224
48.6791343689,8.48039913177,45.4551239014,1.71941084284
48.662322998,8.56326293945,45.4015197754,1.71956873858
