X,Y,Z,MaximumInscribedSphereRadius
33.6476745605,5.66292572021,42.2157440186,1.87342701441
33.6720809937,5.75299692154,42.1797409058,1.87708757143
33.6898574829,5.84317493439,42.1396980286,1.87857951391
33.7067070007,5.93461990356,42.1022567749,1.88009928289
33.7296714783,6.02646350861,42.0697174072,1.88096171458
33.7545509338,6.1175365448,42.0361785889,1.88318115981
33.7779273987,6.21021986008,42.006187439,1.88595292119
33.7995109558,6.30254983902,41.973941803,1.88644830903
33.8220558167,6.3962187767,41.9465904236,1.88729355271
33.8446044922,6.49002742767,41.9195976257,1.88817915857
33.8637199402,6.58287143707,41.8872833252,1.88893339981
33.8793411255,6.67817401886,41.8607215881,1.88838184512
33.8953361511,6.77369308472,41.8349380493,1.88771079983
33.9110183716,6.8683385849,41.8061523438,1.88513944164
33.9237327576,6.96451044083,41.7811470032,1.88352529396
33.9348258972,7.0608382225,41.7561187744,1.88153694905
33.9447479248,7.15681791306,41.7292480469,1.87906395417
33.9558830261,7.25328779221,41.7046127319,1.87774173687
33.9665794373,7.34938144684,41.6783561707,1.87615916779
33.9762191772,7.44528722763,41.651222229,1.87382275286
33.9872970581,7.54145956039,41.6254844666,1.87201111683
34.0004081726,7.63677883148,41.5975875854,1.87044231167
34.0115280151,7.73265552521,41.5707931519,1.86856548031
34.0275001526,7.82694768906,41.540977478,1.86656014177
34.0414123535,7.92344522476,41.5178642273,1.86718512202
34.0536384583,8.01993751526,41.4939689636,1.8679315516
34.0657501221,8.11395835876,41.4616317749,1.86777618246
34.0771331787,8.21005058289,41.4356422424,1.86921807669
34.0848426819,8.30673217773,41.4106521606,1.87016905282
34.0965156555,8.40261077881,41.3839874268,1.87051259739
34.1042137146,8.49975204468,41.3609809875,1.87157419328
34.1098136902,8.59711742401,41.3379325867,1.87210634853
34.1161460876,8.69343852997,41.3109970093,1.86927858502
34.1174201965,8.79013252258,41.2850265503,1.86636639398
34.1192550659,8.88736248016,41.2609443665,1.86526133455
34.1222610474,8.98385906219,41.2342529297,1.86386595739
34.12317276,9.08072662354,41.2088623047,1.86216206438
34.1244277954,9.17904949188,41.1896591187,1.86278090022
34.1265945435,9.27699184418,41.1688919067,1.86251430294
34.1278343201,9.37426757812,41.1449584961,1.86065191076
34.1254348755,9.47263431549,41.1255607605,1.86021304898
34.1223831177,9.57215118408,41.1138038635,1.85988297987
34.122505188,9.67219543457,41.1086769104,1.85689117391
34.1197547913,9.77179145813,41.0986976624,1.85262282584
34.1160774231,9.87178707123,41.0932617188,1.84865838569
34.1081466675,9.97147750854,41.0880889893,1.84262429911
34.1029205322,10.0710077286,41.0780143738,1.83691447566
34.0945777893,10.1705131531,41.0710067749,1.82821760093
34.0867614746,10.268913269,41.0534973145,1.81555196688
34.0863227844,10.3648796082,41.0250701904,1.80136723865
34.0813026428,10.4603891373,40.9954872131,1.78671423653
34.0817108154,10.5552577972,40.9632949829,1.77113437568
34.0806312561,10.6499595642,40.9307632446,1.75864137423
34.0711021423,10.744474411,40.898651123,1.74941690148
34.0650863647,10.8370370865,40.8608856201,1.74145766788
34.057434082,10.9296274185,40.8232269287,1.73655714787
34.0486831665,11.0235929489,40.7893295288,1.73165662786
34.0394134521,11.1187810898,40.7592773438,1.72675610786
34.0301513672,11.2148685455,40.7324829102,1.72673285734
34.0206604004,11.3101787567,40.7032051086,1.72940486299
34.0096549988,11.404088974,40.6700210571,1.73287345546
33.9974136353,11.4983797073,40.6385536194,1.73634204793
33.9857215881,11.5941858292,40.6117286682,1.74396633586
33.9792938232,11.6898050308,40.5823669434,1.75006121544
33.971031189,11.7861881256,40.5566978455,1.75524337573
33.9628639221,11.8839111328,40.5361022949,1.75781221499
33.9589538574,11.9826593399,40.5195999146,1.76002570712
33.95337677,12.0808429718,40.5009078979,1.75877313599
33.9469985962,12.1786985397,40.4803352356,1.75721686039
33.9422607422,12.2773962021,40.4638786316,1.7565039808
33.935874939,12.3751382828,40.4424209595,1.75518233429
33.933139801,12.472823143,40.4204063416,1.75386068779
33.9349136353,12.5711050034,40.4014015198,1.75390622736
33.9308700562,12.6687440872,40.379283905,1.75529918826
33.9247283936,12.7664690018,40.3576698303,1.75669214915
33.9205665588,12.8648862839,40.3394470215,1.75785638863
33.9181251526,12.9629211426,40.3188285828,1.76062256521
33.9191551208,13.0600509644,40.2941741943,1.76337881985
33.9229393005,13.1571340561,40.2699775696,1.76518758848
33.9234771729,13.2556610107,40.2517280579,1.76478364152
33.9341430664,13.3536930084,40.2342262268,1.76043959736
33.9394340515,13.4524812698,40.2186508179,1.75465571955
33.952419281,13.5504703522,40.2028579712,1.74633551174
33.9673652649,13.6491718292,40.1942443848,1.73742216575
33.9760284424,13.7476482391,40.1786079407,1.72733550485
33.9919013977,13.8455572128,40.1650466919,1.71725571456
34.0033874512,13.9447307587,40.1568489075,1.70864806887
34.0171394348,14.042599678,40.1406364441,1.69938213675
34.0328102112,14.1412630081,40.1325187683,1.689406312
34.0409965515,14.2406253815,40.1228027344,1.68259213595
34.0526809692,14.3386726379,40.1058731079,1.67749299456
34.0645675659,14.4373464584,40.0937805176,1.67127025574
34.0701141357,14.536775589,40.0830192566,1.66702341786
34.0798912048,14.6352729797,40.0676689148,1.66333773153
34.0899047852,14.7342529297,40.0564689636,1.65869169599
34.0936851501,14.8337850571,40.0457382202,1.65693925773
34.0947799683,14.9331350327,40.0330085754,1.65540110355
34.0959968567,15.0319471359,40.0162353516,1.65374218536
34.1019668579,15.1304912567,39.9993019104,1.65288012617
34.1054458618,15.2292118073,39.9829101562,1.65050926417
34.1109008789,15.3274841309,39.9641647339,1.64802778405
34.1134872437,15.4261741638,39.9470939636,1.64686550707
34.117729187,15.5245599747,39.9289054871,1.64578842886
34.1209526062,15.6218891144,39.9053878784,1.6449585406
34.1255340576,15.7189445496,39.881187439,1.64463566946
34.1371650696,15.8160161972,39.8590393066,1.64622339016
34.1459312439,15.9118480682,39.831653595,1.64805412144
34.1512413025,16.0062999725,39.7984695435,1.65016502768
34.1637954712,16.1005325317,39.7669525146,1.6529608131
34.1783638,16.1938877106,39.7337760925,1.65594013924
34.1870307922,16.2857990265,39.6948509216,1.66028860275
34.1935310364,16.3768577576,39.6534233093,1.66712084137
34.2050323486,16.4671916962,39.6117782593,1.67420180889
34.2142105103,16.5593509674,39.573513031,1.68180760553
34.2184333801,16.651260376,39.5339431763,1.68872425993
34.2160491943,16.7405548096,39.4883537292,1.69460944992
34.2080993652,16.8272075653,39.4383049011,1.7004946399
34.1977577209,16.9126205444,39.3870239258,1.7025705747
34.1914100647,16.999622345,39.3377342224,1.70650103255
34.1867828369,17.084197998,39.2842674255,1.71289427218
34.1833496094,17.1647548676,39.2247200012,1.72068357164
34.1774597168,17.2427597046,39.1622314453,1.72895218509
34.1629638672,17.3205718994,39.1009101868,1.73419730314
34.1469573975,17.3982067108,39.0395278931,1.73958112895
34.1331748962,17.47498703,38.9766960144,1.74667680182
34.1148300171,17.5508880615,38.9139823914,1.75433742922
34.0931892395,17.6256256104,38.8507881165,1.76370602352
34.0705032349,17.6984233856,38.7854652405,1.77653932463
34.0512237549,17.7704315186,38.7184524536,1.78937262574
34.0399703979,17.8429965973,38.6504173279,1.80294459775
34.0301322937,17.9158744812,38.5826225281,1.81855860045
34.0074729919,17.987531662,38.5162620544,1.83310183328
33.9820556641,18.0586013794,38.4496498108,1.8502990519
33.9613876343,18.1238288879,38.3767738342,1.86795642491
33.942905426,18.1821937561,38.2973709106,1.87805174701
33.9233207703,18.2373542786,38.2161102295,1.88684043767
33.9105110168,18.2893009186,38.1314582825,1.89515761385
