X,Y,Z,MaximumInscribedSphereRadius
42.6092414856,2.97424387932,46.4487838745,1.72860881044
42.5676651001,3.05330085754,46.4034385681,1.72422823936
42.5274734497,3.13279342651,46.3582572937,1.71888460461
42.482635498,3.20851159096,46.3106460571,1.71534145568
42.4348106384,3.28256416321,46.2633628845,1.7119747449
42.3886985779,3.35865950584,46.2177047729,1.7057433933
42.3389587402,3.43342828751,46.1736679077,1.70077059926
42.2893447876,3.50439357758,46.1234054565,1.69720824925
42.2370910645,3.57340455055,46.0732154846,1.69517424498
42.183681488,3.64270329475,46.0246353149,1.69300811565
42.1334915161,3.71275258064,45.9738082886,1.69212596827
42.0828857422,3.78131771088,45.9213829041,1.69285124528
42.0299453735,3.84698295593,45.8675765991,1.69598788141
41.9804992676,3.91287231445,45.8107681274,1.6996771843
41.928730011,3.98114180565,45.7591056824,1.7042732988
41.8760871887,4.04768610001,45.7060432434,1.7097118445
41.8241691589,4.10975313187,45.6471252441,1.71607882463
41.7695999146,4.16654729843,45.5854301453,1.72140816355
41.7129554749,4.22877645493,45.531288147,1.72427508668
41.6544685364,4.28701686859,45.4747695923,1.72613306271
41.5929908752,4.33815526962,45.4144210815,1.72776045736
41.5344963074,4.39301156998,45.3546447754,1.72564582981
41.4729499817,4.44444227219,45.2948074341,1.72425063351
41.4107894897,4.49279785156,45.2330360413,1.72312584822
41.3510742188,4.54211950302,45.1697158813,1.7212091723
41.2906837463,4.59126377106,45.1068305969,1.719849629
41.2321777344,4.63846349716,45.0408363342,1.71836259771
41.1746139526,4.68458509445,44.9731941223,1.71664528493
41.1126289368,4.73090457916,44.909954071,1.71618974089
41.0479125977,4.77669763565,44.8488883972,1.71640952419
40.9863700867,4.81828594208,44.7817420959,1.7170602919
40.9216194153,4.85950231552,44.7176551819,1.71750551428
40.8530807495,4.90149879456,44.6580467224,1.7186164762
40.7855262756,4.94010782242,44.5950698853,1.72109768896
40.7195205688,4.98085784912,44.5319366455,1.72371823858
40.6455917358,5.01689291,44.4747009277,1.72674650716
40.5724525452,5.05342197418,44.4171829224,1.72946910667
40.5013389587,5.08883285522,44.3563079834,1.73172885976
40.4292449951,5.1239938736,44.2963638306,1.73358746742
40.3541717529,5.15676307678,44.2388954163,1.73433975309
40.2799911499,5.18651008606,44.1787872314,1.73231259462
40.2103767395,5.21643829346,44.1133613586,1.72875904083
40.138874054,5.24491262436,44.0494689941,1.72315158683
40.0690917969,5.26940250397,43.9820404053,1.71709961914
39.9984397888,5.29670810699,43.9167938232,1.71019359937
39.9260177612,5.31997299194,43.8518371582,1.70044518925
39.8527374268,5.33665847778,43.7858505249,1.6921482464
39.7824897766,5.35024023056,43.7158164978,1.68496220909
39.7131538391,5.37011671066,43.6465263367,1.67762248822
39.6420288086,5.38561010361,43.5778312683,1.670064602
39.5710411072,5.39780426025,43.5084037781,1.66575859323
39.5000991821,5.41088294983,43.4390869141,1.66241444273
39.4268760681,5.42723274231,43.372882843,1.65918775107
39.3561668396,5.43798112869,43.3029289246,1.65672034188
39.2905845642,5.44751644135,43.2279434204,1.65915917962
39.2239608765,5.45768737793,43.1540908813,1.66184281097
39.1560096741,5.47022533417,43.0817260742,1.66467472393
39.0874290466,5.47961473465,43.0094337463,1.66950079991
39.0194549561,5.48492193222,42.9362068176,1.67545007679
38.9489898682,5.49293613434,42.8656311035,1.68100166574
38.8751831055,5.50325918198,42.7986335754,1.68619412478
38.8000679016,5.5068602562,42.732711792,1.69182517931
38.7246131897,5.5065946579,42.6670379639,1.69836513333
38.6480522156,5.51433420181,42.6030311584,1.7042326877
38.5698890686,5.51845216751,42.5407829285,1.71183998584
38.4908981323,5.51623439789,42.4792900085,1.72017737123
38.4123725891,5.51242303848,42.417263031,1.72844616059
38.3321838379,5.51254796982,42.3574714661,1.73625709134
38.2520141602,5.51088666916,42.2975997925,1.7456390891
38.1724967957,5.50381231308,42.2371673584,1.75539489504
38.0930023193,5.49386072159,42.1772422791,1.76542272677
38.016078949,5.48700761795,42.1136398315,1.77449116957
37.9345169067,5.47675466537,42.0564994812,1.78296849254
37.8544845581,5.46289777756,41.9980278015,1.79244234536
37.7754478455,5.44575643539,41.9390830994,1.80378646264
37.7031288147,5.43021917343,41.8716392517,1.81089793842
37.6356277466,5.40776872635,41.8012466431,1.81792401315
37.567035675,5.38800954819,41.7312355042,1.8224559606
37.4997024536,5.36375951767,41.6611671448,1.82579895464
37.4405899048,5.34177160263,41.5835647583,1.82588265756
37.3801383972,5.3201918602,41.5067825317,1.82218617271
37.3134613037,5.30598831177,41.4338302612,1.81509103253
37.240272522,5.2916059494,41.3671684265,1.80588517482
37.1663742065,5.27821159363,41.3011360168,1.79629255101
37.0924720764,5.26731491089,41.2345504761,1.78704862613
37.0185317993,5.25188827515,41.1689491272,1.7793453741
36.944858551,5.24317359924,41.101726532,1.77207421233
36.8671569824,5.22990989685,41.0401954651,1.76318808544
36.7882461548,5.22114038467,40.9792823792,1.75490505765
36.7063446045,5.21474838257,40.9221878052,1.74723273476
36.6252708435,5.21070718765,40.8637695312,1.74063862178
36.5399093628,5.20500707626,40.8118133545,1.73400066573
36.4559783936,5.20346212387,40.7574081421,1.72915873724
36.3754501343,5.20664262772,40.6983947754,1.72423211905
36.2970428467,5.20620393753,40.6362762451,1.71688060524
36.2183647156,5.2062497139,40.574420929,1.7110667077
36.1411705017,5.2122168541,40.5110054016,1.70785791311
36.0616722107,5.21560335159,40.4504699707,1.70461950199
35.9793052673,5.21822977066,40.3936195374,1.70117942114
35.8973121643,5.22113037109,40.3364524841,1.70036810376
35.8111000061,5.22258472443,40.2858276367,1.70129165058
35.7228546143,5.22816991806,40.2385406494,1.70221519739
35.6371650696,5.2342748642,40.1872253418,1.70398780124
35.5507888794,5.23308181763,40.1365394592,1.70745382129
35.4679985046,5.23746347427,40.0805969238,1.7106918333
35.3861503601,5.23952007294,40.0233001709,1.71458741522
35.3047294617,5.23895454407,39.9647445679,1.72155888204
35.2259178162,5.23963356018,39.9033317566,1.72853034885
35.1431884766,5.23816728592,39.8472633362,1.73517787608
35.0674972534,5.23659181595,39.7819366455,1.74278837386
34.995174408,5.23762464523,39.7121582031,1.75039887165
34.9157524109,5.24066305161,39.651473999,1.75987683454
34.828792572,5.24493837357,39.6015014648,1.76983421619
34.7386016846,5.25006771088,39.5576477051,1.78156830048
34.65051651,5.25806999207,39.511177063,1.79346904616
34.5658187866,5.26833105087,39.4590454102,1.80624399423
34.4782371521,5.27630090714,39.4111824036,1.81936874894
34.3908843994,5.28647327423,39.3633499146,1.83337955963
34.3038635254,5.29952144623,39.3157157898,1.84814456254
34.2151832581,5.31057691574,39.2708206177,1.86520085972
34.1276702881,5.31746768951,39.2226104736,1.88187290585
34.0413398743,5.32702970505,39.1730766296,1.8974910988
33.9598236084,5.32838392258,39.115032196,1.91113220516
33.8759346008,5.33766746521,39.0612983704,1.92387502354
