X,Y,Z,MaximumInscribedSphereRadius
36.3119239807,4.77442216873,30.5514755249,2.15498803491
36.3599891663,4.86835098267,30.5642032623,2.15663528479
36.4057121277,4.95729780197,30.5822505951,2.15877130283
36.4432678223,5.04052305222,30.5965690613,2.16070155898
36.4858055115,5.12970209122,30.6122989655,2.163272305
36.5304069519,5.21720933914,30.6322975159,2.16584305101
36.572227478,5.30562496185,30.6535568237,2.16932638083
36.6147575378,5.39366388321,30.6750774384,2.17269157359
36.653755188,5.48306751251,30.697681427,2.17575809744
36.6893310547,5.5735039711,30.7216720581,2.17883620489
36.7278060913,5.66324472427,30.743927002,2.18193588593
36.7653579712,5.75175571442,30.7716312408,2.18515816422
36.8020553589,5.84166574478,30.7958621979,2.187516288
36.8366165161,5.93221521378,30.8208789825,2.19063811357
36.8732643127,6.02075719833,30.8496551514,2.19185549436
36.91015625,6.10829639435,30.8812026978,2.19260189817
36.9484672546,6.19561767578,30.9115962982,2.19305362091
36.9840583801,6.28284215927,30.9454154968,2.19245259583
37.0200843811,6.37084770203,30.976682663,2.19163006648
37.0540008545,6.45991277695,31.0073986053,2.18986471119
37.0859794617,6.54793834686,31.0426540375,2.18826913363
37.1176986694,6.63692903519,31.0758590698,2.18668550807
37.1485099792,6.72577571869,31.1103744507,2.18471697276
37.1790809631,6.81180715561,31.1512699127,2.18285721252
37.2103691101,6.89804792404,31.1912727356,2.18091862232
37.241519928,6.98393249512,31.2321796417,2.17962153197
37.270740509,7.06946611404,31.2752819061,2.17879211818
37.3052825928,7.15327072144,31.3176994324,2.17778848263
37.3361167908,7.23809528351,31.3610458374,2.17681746424
37.3656845093,7.32193994522,31.4070034027,2.17729310573
37.398147583,7.40453529358,31.4533214569,2.17912324061
37.428024292,7.48729991913,31.5011348724,2.18035509349
37.4622268677,7.56830835342,31.5488605499,2.18081269263
37.4937782288,7.65097570419,31.5956821442,2.18169758503
37.5207557678,7.73448705673,31.6440181732,2.18258247742
37.5481987,7.81673383713,31.6939735413,2.18484720765
37.580291748,7.89890861511,31.7413482666,2.18712076817
37.6091079712,7.98087501526,31.791015625,2.18986122244
37.6394271851,8.0613155365,31.8423290253,2.19328664719
37.6738014221,8.1397562027,31.8941917419,2.19679848514
37.7079429626,8.21700763702,31.94789505,2.20039862131
37.7447853088,8.29178333282,32.0032844543,2.20315107032
37.7828521729,8.36580181122,32.0589485168,2.20590351932
