X,Y,Z,MaximumInscribedSphereRadius
27.9010353088,3.97611713409,48.876953125,2.56923810179
27.9640197754,3.99279952049,48.8210830688,2.56185930878
28.0473423004,4.01477241516,48.742023468,2.55299294116
28.1144962311,4.03540182114,48.6770401001,2.5436476913
28.1874828339,4.05869913101,48.6096534729,2.53467251531
28.2609195709,4.07826709747,48.5443725586,2.52701178069
28.337469101,4.10066175461,48.4840011597,2.5203015903
28.4187068939,4.12428236008,48.4303131104,2.51507869297
28.4994792938,4.14867973328,48.3762245178,2.51211498197
28.583990097,4.17552089691,48.3299484253,2.50926547842
28.6690540314,4.19567775726,48.2812004089,2.50264951972
28.7496261597,4.21449184418,48.2246208191,2.49431761616
28.8272514343,4.23065567017,48.163482666,2.48386769128
28.9043235779,4.24945116043,48.102394104,2.47441895187
28.9858055115,4.26552057266,48.0464744568,2.46616349561
29.0651187897,4.27937459946,47.9868354797,2.45902323452
29.1467533112,4.29564332962,47.9312286377,2.45177837142
29.2262153625,4.31046915054,47.8720779419,2.44487289415
29.3044681549,4.31983995438,47.810344696,2.43658329443
29.3827896118,4.32841491699,47.748550415,2.42893911614
29.464258194,4.33674478531,47.690952301,2.42151422509
29.540594101,4.34365987778,47.6264457703,2.41384698554
29.6186618805,4.34682846069,47.5637397766,2.40741461965
29.7006778717,4.34897947311,47.5063018799,2.40117705918
29.7797336578,4.35165882111,47.4449424744,2.39442449534
29.8591918945,4.35394477844,47.384021759,2.38844728122
29.9390354156,4.35194063187,47.3235702515,2.38385710423
30.017665863,4.34704303741,47.2617607117,2.37926658345
30.0970134735,4.34471082687,47.2007484436,2.37416128571
30.1754169464,4.34024381638,47.1385650635,2.37079522987
30.2552986145,4.33319854736,47.0785598755,2.36895095567
30.3347244263,4.32364463806,47.0183410645,2.36760043542
30.4144325256,4.31686115265,46.9581184387,2.36553575015
30.4946289062,4.30478334427,46.8993644714,2.36328944553
30.5745639801,4.28962135315,46.8409996033,2.36284158257
30.6546764374,4.27480602264,46.7827568054,2.3634845106
30.7331256866,4.26320362091,46.721622467,2.36566890422
30.8111629486,4.24657678604,46.6611022949,2.36851198133
30.890455246,4.2308344841,46.601978302,2.37202302943
30.9703903198,4.21781587601,46.5430412292,2.37702634751
31.0500354767,4.20186042786,46.4843482971,2.38299784003
31.1277065277,4.18201160431,46.4243087769,2.38896933255
31.201461792,4.16343593597,46.3592262268,2.39493921518
31.2727108002,4.14461326599,46.2913703918,2.40109372633
31.3448390961,4.12267494202,46.225440979,2.40850750426
31.4194355011,4.10352563858,46.1614685059,2.41719584198
31.4993438721,4.08255767822,46.1055488586,2.4272500405
31.5883903503,4.0629940033,46.0633392334,2.43807232675
31.6746902466,4.04458475113,46.0158424377,2.44905588964
31.7591743469,4.02356004715,45.9663467407,2.46077274812
31.8426265717,4.00403118134,45.9143867493,2.4724896066
31.9275856018,3.98754239082,45.864151001,2.48441326193
32.0094451904,3.96683597565,45.8101234436,2.4964226977
32.0923461914,3.94745492935,45.7572479248,2.509953152
32.1771621704,3.93148112297,45.706413269,2.52439329156
32.2616233826,3.9175260067,45.6545219421,2.53882662111
32.3435401917,3.90198540688,45.5989685059,2.55321273427
32.4279708862,3.88427114487,45.5493125916,2.56705519902
32.522315979,3.87257575989,45.5166168213,2.58062539776
32.6153488159,3.86443853378,45.4797897339,2.59465553805
32.7052116394,3.85183119774,45.4373588562,2.60833105417
32.7991371155,3.84233021736,45.4041404724,2.62157587697
32.8936805725,3.83285665512,45.3725852966,2.63406907531
32.9891929626,3.82900643349,45.3434448242,2.6418747165
33.0833435059,3.82671499252,45.3087081909,2.64512267255
33.1731414795,3.82846522331,45.2650604248,2.64461438301
33.2640113831,3.82838225365,45.2232704163,2.64153266892
33.3548126221,3.82354807854,45.1810035706,2.6394685175
33.4490242004,3.81746101379,45.1483306885,2.63936706395
33.5432128906,3.81062912941,45.1146965027,2.63774830976
33.6307563782,3.80356383324,45.0665435791,2.63297306728
