X,Y,Z,MaximumInscribedSphereRadius
67.9281539917,4.79392385483,60.3604927063,2.7670989714
67.9499206543,4.88430309296,60.4181404114,2.76514652414
67.9698104858,4.96042442322,60.4643363953,2.76329996987
67.9962081909,5.04159450531,60.5157928467,2.76142101772
68.0239639282,5.12080097198,60.5697402954,2.7597050936
68.0509719849,5.20170974731,60.6219863892,2.75844907414
68.0771408081,5.28450250626,60.6717224121,2.75719305469
68.1027069092,5.36864185333,60.7195014954,2.75615484106
68.128868103,5.45295572281,60.7665061951,2.75966459833
68.1581726074,5.53536272049,60.8150482178,2.76386953908
68.1844024658,5.61943101883,60.8623924255,2.76756276464
68.2127914429,5.70228862762,60.9106788635,2.7702816126
68.2429885864,5.78532886505,60.9575271606,2.77505087501
68.2747039795,5.86885690689,61.0025100708,2.78075960077
68.3094100952,5.95225667953,61.0454330444,2.78734901496
68.3477935791,6.03392648697,61.0883712769,2.79170320516
68.3867797852,6.11196374893,61.1374053955,2.7944888953
68.4249954224,6.19141864777,61.1847076416,2.79539308083
68.4646987915,6.27149057388,61.2295722961,2.7957256622
68.5081939697,6.34905338287,61.2753295898,2.79594297937
68.5507278442,6.42526578903,61.3241615295,2.79592062373
68.5940856934,6.50234270096,61.370929718,2.79541824205
68.6409378052,6.5779466629,61.4166488647,2.79481009052
68.6902008057,6.65130567551,61.4634895325,2.79424711554
68.7380981445,6.72642755508,61.5089416504,2.79487819403
68.785484314,6.80306243896,61.5523796082,2.79685169001
68.8335189819,6.88017272949,61.5942153931,2.79965081007
68.8834609985,6.95651817322,61.6351890564,2.80285150565
68.9361724854,7.03163576126,61.6749610901,2.80701296975
68.9874801636,7.10603380203,61.717792511,2.80929988685
69.037651062,7.18228816986,61.7586479187,2.81254097979
69.0876159668,7.26014900208,61.7967224121,2.81578981743
69.1374588013,7.33795595169,61.834980011,2.81894505191
69.1883239746,7.41414165497,61.8751296997,2.82316255568
69.2409515381,7.48957395554,61.9144210815,2.82689160518
69.2945022583,7.5653963089,61.9516525269,2.83072541326
69.3479766846,7.64161539078,61.9881706238,2.83494311595
69.4018325806,7.71710252762,62.0256118774,2.84066500124
69.458656311,7.79055786133,62.0627365112,2.84617059157
69.5147018433,7.86282110214,62.1032524109,2.85203364096
69.5709228516,7.93646860123,62.1409263611,2.85749219636
69.6281204224,8.00844764709,62.1802253723,2.86269280802
69.6849060059,8.08108520508,62.2189254761,2.86721117452
69.7423629761,8.15367221832,62.2568321228,2.87212046769
69.8015136719,8.22371673584,62.2969436646,2.87798680921
69.8597335815,8.29601764679,62.3340034485,2.88353114549
69.9211654663,8.36867046356,62.3646583557,2.88381178299
69.983215332,8.44329357147,62.3888130188,2.88046995853
70.0468826294,8.51564598083,62.415435791,2.87774082787
70.1106414795,8.58808994293,62.4417495728,2.87493721627
70.1737823486,8.66299152374,62.4618835449,2.87124751386
